state,pollutant,emissions,unit,fuel
DE,Fluorene,0.0022511,LB,Residual Oil - Grade 6
FL,Fluorene,0.000244557,LB,Residual Oil - Grade 6
GA,Fluorene,0.002221743,LB,Residual Oil - Grade 6
HI,Fluorene,0.07028389,LB,Residual Oil - Grade 6
IL,Fluorene,4.66668E-07,LB,Residual Oil - Grade 6
IN,Fluorene,0.000094,LB,Residual Oil - Grade 6
LA,Fluorene,0.10927322,LB,Residual Oil - Grade 6
MA,Fluorene,0.02517019,LB,Residual Oil - Grade 6
MD,Fluorene,0,LB,Residual Oil - Grade 6
MI,Fluorene,0.007245,LB,Residual Oil - Grade 6
MN,Fluorene,0.000011636,LB,Residual Oil - Grade 6
NE,Fluorene,2.65214E-10,LB,Residual Oil - Grade 6
NJ,Fluorene,0.007640131,LB,Residual Oil - Grade 6
NV,Fluorene,6.00211E-07,LB,Residual Oil - Grade 6
NY,Fluorene,0.08338763,LB,Residual Oil - Grade 6
PA,Fluorene,0.033237143,LB,Residual Oil - Grade 6
PR,Fluorene,0.0255782,LB,Residual Oil - Grade 6
SC,Fluorene,0.0000035,LB,Residual Oil - Grade 6
VA,Fluorene,0,LB,Residual Oil - Grade 6
CT,Fluorene,0.040647736,LB,Residual Oil - Grade 6
DE,Fluorene,1.8631E-05,LB,Residual Oil - Grade 6
FL,Fluorene,0.03407158,LB,Residual Oil - Grade 6
GA,Fluorene,0.000213457,LB,Residual Oil - Grade 6
HI,Fluorene,0.01471414,LB,Residual Oil - Grade 6
MA,Fluorene,0,LB,Residual Oil - Grade 6
MD,Fluorene,0.00657308,LB,Residual Oil - Grade 6
NE,Fluorene,8.84046E-11,LB,Residual Oil - Grade 6
NV,Fluorene,0.00214317,LB,Residual Oil - Grade 6
NY,Fluorene,0.279041801,LB,Residual Oil - Grade 6
PA,Fluorene,0.024971475,LB,Residual Oil - Grade 6
VA,Fluorene,0.0882872,LB,Residual Oil - Grade 6
DE,Fluorene,0.22561136,LB,Distillate Oil - Grades 1 and 2
LA,Fluorene,0.02127986,LB,Distillate Oil - Grades 1 and 2
OH,Fluorene,0.38943363,LB,Distillate Oil - Grades 1 and 2
OR,Fluorene,0,LB,Distillate Oil - Grades 1 and 2
SC,Fluorene,0.02363696,LB,Distillate Oil - Grades 1 and 2
AK,Fluorene,0.0008288,LB,Natural Gas
AR,Fluorene,0.01393231,LB,Natural Gas
AZ,Fluorene,0.001548599,LB,Natural Gas
CA,Fluorene,0.088439307,LB,Natural Gas
CO,Fluorene,0.002406906,LB,Natural Gas
CT,Fluorene,0.00553532,LB,Natural Gas
DE,Fluorene,0.005818918,LB,Natural Gas
FL,Fluorene,0.431362319,LB,Natural Gas
GA,Fluorene,0.000769262,LB,Natural Gas
IA,Fluorene,0.005170896,LB,Natural Gas
IL,Fluorene,0.002946848,LB,Natural Gas
IN,Fluorene,0.031387696,LB,Natural Gas
KS,Fluorene,0.04443291,LB,Natural Gas
KY,Fluorene,0,LB,Natural Gas
LA,Fluorene,1.266985727,LB,Natural Gas
MA,Fluorene,0.008884262,LB,Natural Gas
MD,Fluorene,0.014432535,LB,Natural Gas
MI,Fluorene,0.0253003,LB,Natural Gas
MN,Fluorene,0.010965085,LB,Natural Gas
MO,Fluorene,0.003668413,LB,Natural Gas
MS,Fluorene,0.243615251,LB,Natural Gas
NE,Fluorene,0.078259808,LB,Natural Gas
NJ,Fluorene,0.011012176,LB,Natural Gas
NM,Fluorene,0.069963008,LB,Natural Gas
NV,Fluorene,0.009132135,LB,Natural Gas
NY,Fluorene,0.116807485,LB,Natural Gas
OH,Fluorene,0.004895588,LB,Natural Gas
OK,Fluorene,0.249952989,LB,Natural Gas
OR,Fluorene,0.000438288,LB,Natural Gas
PA,Fluorene,0.366578274,LB,Natural Gas
PR,Fluorene,0,LB,Natural Gas
SC,Fluorene,0.005049628,LB,Natural Gas
SD,Fluorene,0,LB,Natural Gas
TN,Fluorene,0.001912547,LB,Natural Gas
TX,Fluorene,0.415282834,LB,Natural Gas
UT,Fluorene,0,LB,Natural Gas
VA,Fluorene,0.016527994,LB,Natural Gas
WA,Fluorene,0.000003752,LB,Natural Gas
WI,Fluorene,0.00117078,LB,Natural Gas
WV,Fluorene,0.000765853,LB,Natural Gas
WY,Fluorene,0.0000672,LB,Natural Gas
AL,Fluorene,0.246684679,LB,Natural Gas
AR,Fluorene,0.000199763,LB,Natural Gas
AZ,Fluorene,0.001367632,LB,Natural Gas
CA,Fluorene,0.027643003,LB,Natural Gas
CO,Fluorene,0.009951122,LB,Natural Gas
CT,Fluorene,0.000995008,LB,Natural Gas
FL,Fluorene,0.007099375,LB,Natural Gas
GA,Fluorene,0.001760109,LB,Natural Gas
IA,Fluorene,0.030821022,LB,Natural Gas
IL,Fluorene,0.001195008,LB,Natural Gas
IN,Fluorene,0.000808728,LB,Natural Gas
KS,Fluorene,3.99162E-05,LB,Natural Gas
KY,Fluorene,0.006086973,LB,Natural Gas
LA,Fluorene,0.000193946,LB,Natural Gas
MA,Fluorene,0.00172421,LB,Natural Gas
MD,Fluorene,0.000522656,LB,Natural Gas
MI,Fluorene,0.003635204,LB,Natural Gas
MN,Fluorene,0.0065634,LB,Natural Gas
MO,Fluorene,0.0058464,LB,Natural Gas
MS,Fluorene,0.000972632,LB,Natural Gas
MT,Fluorene,0.000304168,LB,Natural Gas
NC,Fluorene,0.0000672,LB,Natural Gas
NE,Fluorene,0.028146395,LB,Natural Gas
NJ,Fluorene,0.008955894,LB,Natural Gas
NM,Fluorene,0.00050624,LB,Natural Gas
NV,Fluorene,0.009469617,LB,Natural Gas
NY,Fluorene,0.001720053,LB,Natural Gas
OH,Fluorene,0.012114772,LB,Natural Gas
OK,Fluorene,0.01644702,LB,Natural Gas
PA,Fluorene,0.006541684,LB,Natural Gas
PR,Fluorene,0.000642028,LB,Natural Gas
TN,Fluorene,0.002692716,LB,Natural Gas
TX,Fluorene,0.008145204,LB,Natural Gas
UT,Fluorene,0.024348571,LB,Natural Gas
VA,Fluorene,0.000161728,LB,Natural Gas
WA,Fluorene,0,LB,Natural Gas
WI,Fluorene,3.45895E-05,LB,Natural Gas
AR,Fluorene,0.00412,LB,Natural Gas
AZ,Fluorene,0.01614173,LB,Natural Gas
CA,Fluorene,0.00007168,LB,Natural Gas
CT,Fluorene,0.00224336,LB,Natural Gas
DE,Fluorene,0.02002574,LB,Natural Gas
IL,Fluorene,3.18993E-06,LB,Natural Gas
IN,Fluorene,0.00068,LB,Natural Gas
KS,Fluorene,0.00673529,LB,Natural Gas
KY,Fluorene,0,LB,Natural Gas
LA,Fluorene,0.257420604,LB,Natural Gas
MA,Fluorene,0,LB,Natural Gas
MI,Fluorene,0.00202842,LB,Natural Gas
MO,Fluorene,0.0011984,LB,Natural Gas
NE,Fluorene,9.96208E-10,LB,Natural Gas
NM,Fluorene,0.959421,LB,Natural Gas
NY,Fluorene,0.25805818,LB,Natural Gas
OH,Fluorene,0.0016478,LB,Natural Gas
OK,Fluorene,0.0119481,LB,Natural Gas
SC,Fluorene,0.000673444,LB,Natural Gas
TX,Fluorene,0.337439791,LB,Natural Gas
UT,Fluorene,0.003059259,LB,Natural Gas
VA,Fluorene,0.004135142,LB,Natural Gas
WY,Fluorene,0.00014112,LB,Natural Gas
FL,Fluorene,0.8531,LB,Petroleum Coke
MN,Fluorene,0.003224,LB,Petroleum Coke
OH,Fluorene,0.463038,LB,Petroleum Coke
MI,Fluorene,0.0003288,LB,Wood/Bark Waste
AL,Fluorene,0.47464,LB,Wood/Bark Waste
CA,Fluorene,7.799494,LB,Wood/Bark Waste
FL,Fluorene,0.2584,LB,Wood/Bark Waste
GA,Fluorene,0.7039368,LB,Wood/Bark Waste
KY,Fluorene,0.0896694,LB,Wood/Bark Waste
MA,Fluorene,0,LB,Wood/Bark Waste
MI,Fluorene,37.885,LB,Wood/Bark Waste
MN,Fluorene,32.19658928,LB,Wood/Bark Waste
OH,Fluorene,0.250598,LB,Wood/Bark Waste
OR,Fluorene,0.1775304,LB,Wood/Bark Waste
VT,Fluorene,12.51152924,LB,Wood/Bark Waste
WA,Fluorene,0.2939582,LB,Wood/Bark Waste
CA,Fluorene,4.3077539,LB,Wood/Bark Waste
FL,Fluorene,0.5364666,LB,Wood/Bark Waste
IL,Fluorene,0.00138254,LB,Wood/Bark Waste
MI,Fluorene,3.87813,LB,Wood/Bark Waste
MN,Fluorene,15.442,LB,Wood/Bark Waste
NE,Fluorene,2.34482E-09,LB,Wood/Bark Waste
NY,Fluorene,1.4570412,LB,Wood/Bark Waste
OH,Fluorene,2.306,LB,Wood/Bark Waste
PA,Fluorene,0.64239448,LB,Wood/Bark Waste
SD,Fluorene,0.0332248,LB,Wood/Bark Waste
TN,Fluorene,0.244096,LB,Wood/Bark Waste
VA,Fluorene,0,LB,Wood/Bark Waste
WA,Fluorene,0.22,LB,Wood/Bark Waste
MN,Fluorene,7.74217478,LB,Wood/Bark Waste
MI,Fluorene,7.36201,LB,Wood/Bark Waste
AZ,Fluorene,7.21248,LB,Wood/Bark Waste
IL,Fluorene,5.10236E-06,LB,Wood/Bark Waste
AZ,Fluorene,4.00848E-08,LB,Liquified Petroleum Gas (LPG)
CA,Fluorene,1.37013,LB,Solid Waste
MN,Fluorene,1.66864E-05,LB,Liquid Waste
CA,Fluorene,0.10496,LB,Other Oil
DE,Fluorene,0.02989156,LB,Distillate Oil (Diesel)
MN,Fluorene,1.696266,LB,Distillate Oil (Diesel)
NJ,Fluorene,1.473026161,LB,Distillate Oil (Diesel)
CA,Fluorene,4.467109544,LB,Distillate Oil (Diesel)
DE,Fluorene,0.02272,LB,Distillate Oil (Diesel)
IA,Fluorene,0,LB,Distillate Oil (Diesel)
ID,Fluorene,0.000015112,LB,Distillate Oil (Diesel)
IL,Fluorene,3.529150959,LB,Distillate Oil (Diesel)
KY,Fluorene,0.01,LB,Distillate Oil (Diesel)
MA,Fluorene,0.001713112,LB,Distillate Oil (Diesel)
MD,Fluorene,0.0326,LB,Distillate Oil (Diesel)
MN,Fluorene,0.30061122,LB,Distillate Oil (Diesel)
MS,Fluorene,0,LB,Distillate Oil (Diesel)
NC,Fluorene,0.0722379,LB,Distillate Oil (Diesel)
NJ,Fluorene,0.00735924,LB,Distillate Oil (Diesel)
NY,Fluorene,0.217268821,LB,Distillate Oil (Diesel)
OH,Fluorene,0.5808013,LB,Distillate Oil (Diesel)
SC,Fluorene,0.241468668,LB,Distillate Oil (Diesel)
CA,Fluorene,0.213528,LB,Distillate Oil (Diesel)
MD,Fluorene,0.0036,LB,Distillate Oil (Diesel)
NC,Fluorene,0.019094665,LB,Distillate Oil (Diesel)
OH,Fluorene,28.2751887,LB,Distillate Oil (Diesel)
TN,Fluorene,0.00522,LB,Distillate Oil (Diesel)
CA,Fluorene,0.018228,LB,Distillate Oil (Diesel)
CA,Fluorene,1.87612093,LB,Natural Gas
NJ,Fluorene,0.8235914,LB,Natural Gas
NY,Fluorene,0.0299974,LB,Natural Gas
CA,Fluorene,1.245920242,LB,Natural Gas
ID,Fluorene,2.3592E-07,LB,Natural Gas
MA,Fluorene,0,LB,Natural Gas
MN,Fluorene,0.00144116,LB,Natural Gas
OR,Fluorene,0.165657,LB,Natural Gas
SC,Fluorene,0.000016578,LB,Natural Gas
WV,Fluorene,0.00042,LB,Natural Gas
WV,Fluorene,0.0001192,LB,Natural Gas
IN,Fluorene,0.000093,LB,Natural Gas
MN,Fluorene,2.9026,LB,Landfill Gas
DE,Fluorene,0.06096,LB,Kerosene/Naphtha (Jet Fuel)
CO,Formaldehyde,20,LB,"Anthracite Coal, Pulverized"
MS,Formaldehyde,223,LB,"Anthracite Coal, Pulverized"
PA,Formaldehyde,177.2411,LB,"Anthracite Coal, Pulverized"
WI,Formaldehyde,95.513,LB,"Anthracite Coal, Pulverized"
WY,Formaldehyde,184,LB,"Anthracite Coal, Pulverized"
AL,Formaldehyde,1291.93183,LB,"Bituminous Coal, Pulverized"
FL,Formaldehyde,835.654,LB,"Bituminous Coal, Pulverized"
OK,Formaldehyde,454,LB,"Bituminous Coal, Pulverized"
TX,Formaldehyde,551.2,LB,"Bituminous Coal, Pulverized"
UT,Formaldehyde,1371.681,LB,"Bituminous Coal, Pulverized"
WI,Formaldehyde,126.1,LB,"Bituminous Coal, Pulverized"
,Formaldehyde,369.849,LB,"Bituminous Coal, Pulverized"
AL,Formaldehyde,2070.16887,LB,"Bituminous Coal, Pulverized"
AZ,Formaldehyde,870.3171,LB,"Bituminous Coal, Pulverized"
CO,Formaldehyde,325.3,LB,"Bituminous Coal, Pulverized"
DE,Formaldehyde,149.9349,LB,"Bituminous Coal, Pulverized"
FL,Formaldehyde,3717.84081,LB,"Bituminous Coal, Pulverized"
GA,Formaldehyde,8.15737,LB,"Bituminous Coal, Pulverized"
IA,Formaldehyde,45.5,LB,"Bituminous Coal, Pulverized"
IL,Formaldehyde,5253.9275,LB,"Bituminous Coal, Pulverized"
KS,Formaldehyde,44.942,LB,"Bituminous Coal, Pulverized"
KY,Formaldehyde,5526.74671,LB,"Bituminous Coal, Pulverized"
LA,Formaldehyde,1832.293,LB,"Bituminous Coal, Pulverized"
MA,Formaldehyde,275.71251,LB,"Bituminous Coal, Pulverized"
MD,Formaldehyde,686.9844,LB,"Bituminous Coal, Pulverized"
MI,Formaldehyde,623.528,LB,"Bituminous Coal, Pulverized"
MN,Formaldehyde,8.09052,LB,"Bituminous Coal, Pulverized"
MO,Formaldehyde,2.78,LB,"Bituminous Coal, Pulverized"
MS,Formaldehyde,197.8,LB,"Bituminous Coal, Pulverized"
NC,Formaldehyde,7712.26559,LB,"Bituminous Coal, Pulverized"
NH,Formaldehyde,29.388,LB,"Bituminous Coal, Pulverized"
NJ,Formaldehyde,381.855723,LB,"Bituminous Coal, Pulverized"
NV,Formaldehyde,483.6737,LB,"Bituminous Coal, Pulverized"
NY,Formaldehyde,112.24041,LB,"Bituminous Coal, Pulverized"
OH,Formaldehyde,2294.7793,LB,"Bituminous Coal, Pulverized"
OK,Formaldehyde,0,LB,"Bituminous Coal, Pulverized"
PA,Formaldehyde,691.2501536,LB,"Bituminous Coal, Pulverized"
SC,Formaldehyde,738.91554,LB,"Bituminous Coal, Pulverized"
TN,Formaldehyde,47.824,LB,"Bituminous Coal, Pulverized"
TX,Formaldehyde,1058.092,LB,"Bituminous Coal, Pulverized"
VA,Formaldehyde,309.6836,LB,"Bituminous Coal, Pulverized"
WI,Formaldehyde,83.71,LB,"Bituminous Coal, Pulverized"
WV,Formaldehyde,5081.4024,LB,"Bituminous Coal, Pulverized"
IA,Formaldehyde,0,LB,Bituminous Coal
IL,Formaldehyde,4602.187645,LB,Bituminous Coal
KY,Formaldehyde,1496.975,LB,Bituminous Coal
MD,Formaldehyde,151.723,LB,Bituminous Coal
MO,Formaldehyde,67.0035,LB,Bituminous Coal
NE,Formaldehyde,239.343,LB,Bituminous Coal
NH,Formaldehyde,182.4,LB,Bituminous Coal
NJ,Formaldehyde,18.3406,LB,Bituminous Coal
TN,Formaldehyde,90.40739,LB,Bituminous Coal
WV,Formaldehyde,185.98,LB,Bituminous Coal
IA,Formaldehyde,0,LB,Bituminous Coal
IL,Formaldehyde,10.27122,LB,Bituminous Coal
MI,Formaldehyde,1805.35,LB,Bituminous Coal
MO,Formaldehyde,217,LB,Bituminous Coal
NC,Formaldehyde,13433.2,LB,Bituminous Coal
OH,Formaldehyde,426.883,LB,Bituminous Coal
OK,Formaldehyde,510,LB,Bituminous Coal
VA,Formaldehyde,40.0115,LB,Bituminous Coal
IA,Formaldehyde,0,LB,Bituminous Coal
MI,Formaldehyde,353.6,LB,Bituminous Coal
MN,Formaldehyde,12.8744,LB,Bituminous Coal
,Formaldehyde,2057.593,LB,"Bituminous Coal, Pulverized"
AL,Formaldehyde,556.445,LB,"Bituminous Coal, Pulverized"
AZ,Formaldehyde,218.0732,LB,"Bituminous Coal, Pulverized"
CO,Formaldehyde,164.115,LB,"Bituminous Coal, Pulverized"
FL,Formaldehyde,763.8295,LB,"Bituminous Coal, Pulverized"
GA,Formaldehyde,7165.27986,LB,"Bituminous Coal, Pulverized"
IA,Formaldehyde,0,LB,"Bituminous Coal, Pulverized"
KY,Formaldehyde,1308.3293,LB,"Bituminous Coal, Pulverized"
MA,Formaldehyde,161.2295,LB,"Bituminous Coal, Pulverized"
MD,Formaldehyde,1115.2442,LB,"Bituminous Coal, Pulverized"
MI,Formaldehyde,766.7,LB,"Bituminous Coal, Pulverized"
MO,Formaldehyde,10.212,LB,"Bituminous Coal, Pulverized"
NC,Formaldehyde,585.16075,LB,"Bituminous Coal, Pulverized"
NY,Formaldehyde,486,LB,"Bituminous Coal, Pulverized"
OH,Formaldehyde,501.2566,LB,"Bituminous Coal, Pulverized"
SC,Formaldehyde,2604.53332,LB,"Bituminous Coal, Pulverized"
TN,Formaldehyde,374.596,LB,"Bituminous Coal, Pulverized"
UT,Formaldehyde,1805.6852,LB,"Bituminous Coal, Pulverized"
VA,Formaldehyde,935.54166,LB,"Bituminous Coal, Pulverized"
WI,Formaldehyde,57.93,LB,"Bituminous Coal, Pulverized"
WV,Formaldehyde,1286.645,LB,"Bituminous Coal, Pulverized"
WY,Formaldehyde,267.67,LB,"Bituminous Coal, Pulverized"
MD,Formaldehyde,117.42,LB,Bituminous Coal
NC,Formaldehyde,380.227,LB,Bituminous Coal
TN,Formaldehyde,349.48,LB,Bituminous Coal
WV,Formaldehyde,1026.437,LB,Bituminous Coal
CA,Formaldehyde,280.201,LB,Bituminous Coal
CO,Formaldehyde,80.3089,LB,Bituminous Coal
KY,Formaldehyde,177.91,LB,Bituminous Coal
MD,Formaldehyde,175.5,LB,Bituminous Coal
PA,Formaldehyde,101.257,LB,Bituminous Coal
FL,Formaldehyde,129.446,LB,Bituminous Coal
IL,Formaldehyde,145.087,LB,Bituminous Coal
MI,Formaldehyde,8.559,LB,Bituminous Coal
MT,Formaldehyde,80.5772,LB,Bituminous Coal
PA,Formaldehyde,199.8473,LB,Bituminous Coal
WI,Formaldehyde,21.9683,LB,Bituminous Coal
WV,Formaldehyde,92.8,LB,Bituminous Coal
AR,Formaldehyde,562,LB,"Subbituminous Coal, Pulverized"
AZ,Formaldehyde,263.2294,LB,"Subbituminous Coal, Pulverized"
LA,Formaldehyde,475.936,LB,"Subbituminous Coal, Pulverized"
NJ,Formaldehyde,91.5681,LB,"Subbituminous Coal, Pulverized"
NM,Formaldehyde,290.293,LB,"Subbituminous Coal, Pulverized"
,Formaldehyde,1779.68,LB,"Subbituminous Coal, Pulverized"
AL,Formaldehyde,598.2,LB,"Subbituminous Coal, Pulverized"
AR,Formaldehyde,552.826,LB,"Subbituminous Coal, Pulverized"
AZ,Formaldehyde,1562.544,LB,"Subbituminous Coal, Pulverized"
CO,Formaldehyde,3275.5413,LB,"Subbituminous Coal, Pulverized"
IA,Formaldehyde,4010,LB,"Subbituminous Coal, Pulverized"
IL,Formaldehyde,1670.311,LB,"Subbituminous Coal, Pulverized"
KS,Formaldehyde,1398.6251,LB,"Subbituminous Coal, Pulverized"
MI,Formaldehyde,2404.94,LB,"Subbituminous Coal, Pulverized"
MN,Formaldehyde,500.704,LB,"Subbituminous Coal, Pulverized"
MO,Formaldehyde,2033.663,LB,"Subbituminous Coal, Pulverized"
NE,Formaldehyde,2076.3413,LB,"Subbituminous Coal, Pulverized"
NM,Formaldehyde,1263.689,LB,"Subbituminous Coal, Pulverized"
NV,Formaldehyde,144.406,LB,"Subbituminous Coal, Pulverized"
OH,Formaldehyde,720.5024,LB,"Subbituminous Coal, Pulverized"
OK,Formaldehyde,1060,LB,"Subbituminous Coal, Pulverized"
OR,Formaldehyde,476.466,LB,"Subbituminous Coal, Pulverized"
TX,Formaldehyde,2853,LB,"Subbituminous Coal, Pulverized"
WI,Formaldehyde,1724.6276,LB,"Subbituminous Coal, Pulverized"
WY,Formaldehyde,927.126,LB,"Subbituminous Coal, Pulverized"
IA,Formaldehyde,240,LB,Subbituminous Coal
IL,Formaldehyde,0,LB,Subbituminous Coal
IN,Formaldehyde,244.728,LB,Subbituminous Coal
KS,Formaldehyde,678.2651,LB,Subbituminous Coal
MN,Formaldehyde,85.14,LB,Subbituminous Coal
MO,Formaldehyde,929.5509,LB,Subbituminous Coal
MS,Formaldehyde,77,LB,Subbituminous Coal
SD,Formaldehyde,390.535,LB,Subbituminous Coal
TN,Formaldehyde,37.1344,LB,Subbituminous Coal
WI,Formaldehyde,280.1679,LB,Subbituminous Coal
IA,Formaldehyde,318,LB,Subbituminous Coal
MI,Formaldehyde,422.6,LB,Subbituminous Coal
MN,Formaldehyde,67.568,LB,Subbituminous Coal
IA,Formaldehyde,120,LB,Subbituminous Coal
WI,Formaldehyde,45.5581,LB,Subbituminous Coal
AR,Formaldehyde,2308,LB,"Subbituminous Coal, Pulverized"
CO,Formaldehyde,548.311,LB,"Subbituminous Coal, Pulverized"
IA,Formaldehyde,1184.2,LB,"Subbituminous Coal, Pulverized"
IL,Formaldehyde,1167.164,LB,"Subbituminous Coal, Pulverized"
IN,Formaldehyde,172.423,LB,"Subbituminous Coal, Pulverized"
KS,Formaldehyde,2910.1596,LB,"Subbituminous Coal, Pulverized"
LA,Formaldehyde,584.531,LB,"Subbituminous Coal, Pulverized"
MI,Formaldehyde,222.82,LB,"Subbituminous Coal, Pulverized"
MN,Formaldehyde,409.186,LB,"Subbituminous Coal, Pulverized"
MO,Formaldehyde,5147.949,LB,"Subbituminous Coal, Pulverized"
MT,Formaldehyde,2207.735,LB,"Subbituminous Coal, Pulverized"
NE,Formaldehyde,722.4261,LB,"Subbituminous Coal, Pulverized"
OH,Formaldehyde,587.3812,LB,"Subbituminous Coal, Pulverized"
OK,Formaldehyde,962,LB,"Subbituminous Coal, Pulverized"
TN,Formaldehyde,197.9,LB,"Subbituminous Coal, Pulverized"
TX,Formaldehyde,3585.081,LB,"Subbituminous Coal, Pulverized"
WA,Formaldehyde,1238.3,LB,"Subbituminous Coal, Pulverized"
WY,Formaldehyde,416.3,LB,"Subbituminous Coal, Pulverized"
IA,Formaldehyde,420,LB,Subbituminous Coal
OK,Formaldehyde,316,LB,Subbituminous Coal
LA,Formaldehyde,869.466,LB,Pulverized Lignite
ND,Formaldehyde,348.811,LB,Pulverized Lignite
TX,Formaldehyde,2103.944,LB,Pulverized Lignite
MT,Formaldehyde,69.5101,LB,Pulverized Lignite
ND,Formaldehyde,2850.3696,LB,Pulverized Lignite
TX,Formaldehyde,9684.07,LB,Pulverized Lignite
ND,Formaldehyde,2209.607,LB,Lignite
ND,Formaldehyde,88.1442,LB,Lignite
MS,Formaldehyde,97.6,LB,Lignite
AR,Formaldehyde,17,LB,Residual Oil - Grade 6
CT,Formaldehyde,20.679088,LB,Residual Oil - Grade 6
FL,Formaldehyde,1607.522,LB,Residual Oil - Grade 6
GA,Formaldehyde,16.40206,LB,Residual Oil - Grade 6
IL,Formaldehyde,0.0034452,LB,Residual Oil - Grade 6
IN,Formaldehyde,0.69,LB,Residual Oil - Grade 6
LA,Formaldehyde,2377.898,LB,Residual Oil - Grade 6
MA,Formaldehyde,185.8199,LB,Residual Oil - Grade 6
MD,Formaldehyde,0.036,LB,Residual Oil - Grade 6
ME,Formaldehyde,315.2244,LB,Residual Oil - Grade 6
MI,Formaldehyde,53.49,LB,Residual Oil - Grade 6
MN,Formaldehyde,0.0859,LB,Residual Oil - Grade 6
NH,Formaldehyde,34.726,LB,Residual Oil - Grade 6
NJ,Formaldehyde,50.5821,LB,Residual Oil - Grade 6
NY,Formaldehyde,787.24506,LB,Residual Oil - Grade 6
OK,Formaldehyde,0,LB,Residual Oil - Grade 6
PA,Formaldehyde,300.4,LB,Residual Oil - Grade 6
SC,Formaldehyde,5.37,LB,Residual Oil - Grade 6
WI,Formaldehyde,12.5533,LB,Residual Oil - Grade 6
CT,Formaldehyde,300.08406,LB,Residual Oil - Grade 6
FL,Formaldehyde,43.982,LB,Residual Oil - Grade 6
GA,Formaldehyde,1.57586,LB,Residual Oil - Grade 6
MD,Formaldehyde,984.3556,LB,Residual Oil - Grade 6
NH,Formaldehyde,115.212,LB,Residual Oil - Grade 6
NY,Formaldehyde,1468.53558,LB,Residual Oil - Grade 6
PA,Formaldehyde,209.8,LB,Residual Oil - Grade 6
VA,Formaldehyde,651.643,LB,Residual Oil - Grade 6
,Formaldehyde,2.02,LB,Distillate Oil - Grades 1 and 2
AK,Formaldehyde,983.2,LB,Distillate Oil - Grades 1 and 2
AL,Formaldehyde,62,LB,Distillate Oil - Grades 1 and 2
AR,Formaldehyde,169.604,LB,Distillate Oil - Grades 1 and 2
AZ,Formaldehyde,165.9361,LB,Distillate Oil - Grades 1 and 2
CA,Formaldehyde,0.0261,LB,Distillate Oil - Grades 1 and 2
CO,Formaldehyde,1.32624,LB,Distillate Oil - Grades 1 and 2
CT,Formaldehyde,52.99883,LB,Distillate Oil - Grades 1 and 2
DE,Formaldehyde,1.84248,LB,Distillate Oil - Grades 1 and 2
FL,Formaldehyde,328.19744,LB,Distillate Oil - Grades 1 and 2
GA,Formaldehyde,95.744,LB,Distillate Oil - Grades 1 and 2
HI,Formaldehyde,101.174372,LB,Distillate Oil - Grades 1 and 2
IA,Formaldehyde,40,LB,Distillate Oil - Grades 1 and 2
IL,Formaldehyde,112.742762,LB,Distillate Oil - Grades 1 and 2
IN,Formaldehyde,412.087,LB,Distillate Oil - Grades 1 and 2
KS,Formaldehyde,0,LB,Distillate Oil - Grades 1 and 2
KY,Formaldehyde,1.217702,LB,Distillate Oil - Grades 1 and 2
LA,Formaldehyde,570.126,LB,Distillate Oil - Grades 1 and 2
MA,Formaldehyde,54.768,LB,Distillate Oil - Grades 1 and 2
ME,Formaldehyde,18.1696414,LB,Distillate Oil - Grades 1 and 2
MI,Formaldehyde,455.1548,LB,Distillate Oil - Grades 1 and 2
MN,Formaldehyde,37.350084,LB,Distillate Oil - Grades 1 and 2
MO,Formaldehyde,4.8,LB,Distillate Oil - Grades 1 and 2
NC,Formaldehyde,165.52119,LB,Distillate Oil - Grades 1 and 2
NH,Formaldehyde,22.654,LB,Distillate Oil - Grades 1 and 2
NJ,Formaldehyde,0.03,LB,Distillate Oil - Grades 1 and 2
NM,Formaldehyde,2,LB,Distillate Oil - Grades 1 and 2
NV,Formaldehyde,0.000672,LB,Distillate Oil - Grades 1 and 2
NY,Formaldehyde,68.000966,LB,Distillate Oil - Grades 1 and 2
OH,Formaldehyde,451.078322,LB,Distillate Oil - Grades 1 and 2
OK,Formaldehyde,4,LB,Distillate Oil - Grades 1 and 2
OR,Formaldehyde,0,LB,Distillate Oil - Grades 1 and 2
PA,Formaldehyde,7855.384,LB,Distillate Oil - Grades 1 and 2
PR,Formaldehyde,930.382432,LB,Distillate Oil - Grades 1 and 2
SC,Formaldehyde,174.445714,LB,Distillate Oil - Grades 1 and 2
SD,Formaldehyde,0,LB,Distillate Oil - Grades 1 and 2
TN,Formaldehyde,886.175,LB,Distillate Oil - Grades 1 and 2
UT,Formaldehyde,0,LB,Distillate Oil - Grades 1 and 2
VA,Formaldehyde,29.56,LB,Distillate Oil - Grades 1 and 2
WA,Formaldehyde,4.1,LB,Distillate Oil - Grades 1 and 2
WI,Formaldehyde,119.86395,LB,Distillate Oil - Grades 1 and 2
WV,Formaldehyde,45.266,LB,Distillate Oil - Grades 1 and 2
MD,Formaldehyde,100.0437,LB,Distillate Oil - Grade 4
MS,Formaldehyde,0,LB,Distillate Oil - Grade 4
AK,Formaldehyde,46.181802,LB,Natural Gas
AR,Formaldehyde,684.7044,LB,Natural Gas
AZ,Formaldehyde,84.6167,LB,Natural Gas
CA,Formaldehyde,5462.136508,LB,Natural Gas
CO,Formaldehyde,55.684888,LB,Natural Gas
CT,Formaldehyde,148.2675,LB,Natural Gas
