#The Energy Information Administration (EIA),,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip,,,,,,,,,,,,,,,,,,,,,,,,,,
# Page 4 Generator Data from file EIA923_Schedules_2_3_4_5_M_12_2015_Final_Revision.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Id,"Combined Heat And
 Power Plant",Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",YEAR
50290,N,SEMASS Resource Recovery,SEMASS Partnership,16929,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,34437,28674,22446,35779,34983,34903,32931,35267,33971,36575,32216,31818,394000,2015
50290,N,SEMASS Resource Recovery,SEMASS Partnership,16929,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,ST,17300,15200,10191,17258,17904,17271,16732,17287,16171,17489,15599,15181,193583,2015
50292,N,Bethpage Power Plant,Calpine Eastern Corp,24457,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,CT,11567,8006,13520,15416,4072,9464,11094,12090,13238,10010,14665,13687,136829,2015
50292,N,Bethpage Power Plant,Calpine Eastern Corp,24457,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,CT,9608,5460,11678,14112,8965,8044,12312,10607,11469,7082,10940,12071,122348,2015
50292,N,Bethpage Power Plant,Calpine Eastern Corp,24457,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN3,CA,4496,2766,5888,7461,3516,4943,6900,6403,7151,4658,6971,7045,68198,2015
50292,N,Bethpage Power Plant,Calpine Eastern Corp,24457,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN6,CT,13817,4100,17871,20506,17862,9510,25762,21020,23871,26108,21614,19583,221624,2015
50292,N,Bethpage Power Plant,Calpine Eastern Corp,24457,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,GEN7,CA,5755,1661,8390,9265,7916,4295,13929,10940,12978,13388,11802,9618,109937,2015
50293,N,Wadham Energy LP,Wadham Energy Ltd Partners,19946,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN1,ST,12482,12370,4216,3638,5604,15924,17223,14880,18039,14726,17963,16944,154009,2015
50296,Y,Packaging Corp of America,Packaging Corp of America,14362,TN,ESC,SERC,32213,7,Industrial NAICS Cogen,GEN1,ST,31093,29049,29250,25104,31545,29559,31219,30966,30089,29394,28779,31028,357075,2015
50296,Y,Packaging Corp of America,Packaging Corp of America,14362,TN,ESC,SERC,32213,7,Industrial NAICS Cogen,GEN2,ST,4202,4607,3323,3803,5078,5012,5782,5880,6167,5679,5244,4628,59404,2015
50305,Y,LaFarge Alpena,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,GE10,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50305,Y,LaFarge Alpena,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,GEN6,ST,5607,2394,3869,6129,7593,6690,7649,7257,7909,6870,6245,5138,73350,2015
50305,Y,LaFarge Alpena,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,GEN7,ST,693,1943,5347,3922,34,4493,5699,3533,2834,4601,4424,3593,41116,2015
50305,Y,LaFarge Alpena,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,GEN8,ST,3366,5256,1930,0,4461,872,1704,5314,2866,0,0,0,25769,2015
50305,Y,LaFarge Alpena,Lafarge Corp,40430,MI,ENC,RFC,32731,7,Industrial NAICS Cogen,GEN9,ST,3529,4021,4742,2871,6471,5690,4485,2447,5371,4930,4955,4801,54313,2015
50307,Y,University of Oklahoma,University of Oklahoma,19533,OK,WSC,SPP,611,5,Commercial NAICS Cogen,GEN1,ST,0,0,0,12,0,0,0,0,0,0,0,0,12,2015
50307,Y,University of Oklahoma,University of Oklahoma,19533,OK,WSC,SPP,611,5,Commercial NAICS Cogen,GEN2,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50307,Y,University of Oklahoma,University of Oklahoma,19533,OK,WSC,SPP,611,5,Commercial NAICS Cogen,GEN3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50307,Y,University of Oklahoma,University of Oklahoma,19533,OK,WSC,SPP,611,5,Commercial NAICS Cogen,GEN4,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50308,Y,Utility Plants Section,Doyon Utilities - Ft. Wainwright,56389,AK,PACN,ASCC,22,1,Electric Utility,GEN1,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50308,Y,Utility Plants Section,Doyon Utilities - Ft. Wainwright,56389,AK,PACN,ASCC,22,1,Electric Utility,GEN3,ST,0,3841,4209,3935,1560,1538,3868,4031,4100,3868,4028,4308,39288,2015
50308,Y,Utility Plants Section,Doyon Utilities - Ft. Wainwright,56389,AK,PACN,ASCC,22,1,Electric Utility,GEN4,ST,0,3803,4152,3857,4122,3714,3825,1820,162,3825,3983,4281,37544,2015
50308,Y,Utility Plants Section,Doyon Utilities - Ft. Wainwright,56389,AK,PACN,ASCC,22,1,Electric Utility,GEN5,ST,0,3835,4186,2108,4160,3817,3881,4025,4128,3881,4041,4340,42402,2015
50316,Y,Bunge North America East LLC,Bunge North America East LLC,3283,IN,ENC,RFC,311,7,Industrial NAICS Cogen,3516,ST,.,.,.,.,.,.,.,.,.,.,.,9000,9000,2015
50326,Y,Nalco,Nalco Co,14293,IL,ENC,RFC,561,5,Commercial NAICS Cogen,AT1,CT,.,.,.,.,.,.,.,.,.,.,.,12890,12890,2015
50326,Y,Nalco,Nalco Co,14293,IL,ENC,RFC,561,5,Commercial NAICS Cogen,DPOX,CA,.,.,.,.,.,.,.,.,.,.,.,820,820,2015
50359,Y,Sloss Industries Corp,Walter Coke,17330,AL,ESC,SERC,325,7,Industrial NAICS Cogen,10,ST,2631,2260,2765,2150,0,0,1267,2133,935,0,0,0,14140,2015
50359,Y,Sloss Industries Corp,Walter Coke,17330,AL,ESC,SERC,325,7,Industrial NAICS Cogen,9,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50366,Y,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,GEN1,ST,0,0,0,0,0,0,0,0,460,614,1873,1667,4613,2015
50366,Y,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,GEN2,ST,0,0,0,249,52,121,112,27,185,0,0,0,746,2015
50366,Y,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,GEN5,ST,1640,1531,1505,1157,937,1468,1507,1566,352,0,260,699,12623,2015
50366,Y,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,GEN6,ST,2828,2785,2687,2319,1779,2456,2463,2600,2496,2883,2135,1320,28752,2015
50366,Y,University of Notre Dame,University of Notre Dame,19564,IN,ENC,RFC,611,5,Commercial NAICS Cogen,GEN7,ST,1424,1412,1098,898,1477,1679,1922,1902,2205,1820,1415,1581,18831,2015
50368,Y,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT1,CT,10404,9855,10573,9660,6212,9796,9791,9741,9696,10276,9264,10704,115972,2015
50368,Y,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,CT2,CT,10483,9833,10765,7336,9098,9297,9698,9665,9612,8916,9474,10622,114799,2015
50368,Y,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,TG1,CA,0,0,97,0,17,5,447,960,397,1,0,469,2393,2015
50368,Y,Cornell University Central Heat,Cornell University,21508,NY,MAT,NPCC,611,5,Commercial NAICS Cogen,TG2,CA,4038,3599,3662,2316,1212,1664,941,7,905,1863,2263,2513,24983,2015
50385,N,Newark Bay Cogeneration Partnership LP,Newark Bay Cogeneration Partnership LP,55846,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,CT,5695,1113,24920,28914,11466,14797,24877,27850,20158,2532,13297,307,175926,2015
50385,N,Newark Bay Cogeneration Partnership LP,Newark Bay Cogeneration Partnership LP,55846,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,CT,5738,1325,28502,33016,15366,14911,19676,19706,16461,1346,16587,2351,174985,2015
50385,N,Newark Bay Cogeneration Partnership LP,Newark Bay Cogeneration Partnership LP,55846,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN3,CA,3966,577,20117,25359,10378,12083,19246,20458,15085,1488,12151,871,141779,2015
50392,Y,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,TG1,ST,0,0,0,98,0,0,0,89,54,0,0,0,241,2015
50392,Y,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,TG2,ST,0,0,332,599,484,0,0,102,0,98,0,0,1615,2015
50392,Y,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,TG3,ST,789,659,402,0,1158,1341,1261,473,376,210,362,837,7868,2015
50392,Y,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,TG4,ST,1652,1356,1116,467,0,0,0,1118,1287,1938,1919,1997,12850,2015
50392,Y,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,22199,AK,PACN,ASCC,928,5,Commercial NAICS Cogen,TG5,ST,3885,3500,3842,3171,3688,3728,3787,3508,3658,3659,4117,4169,44712,2015
50395,Y,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,TG14,ST,6441,5363,5403,2124,0,1473,5034,6391,2618,2125,5481,5190,47643,2015
50395,Y,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,TG6,ST,3803,3600,3919,3499,3972,3498,3202,3158,2157,4012,3798,3790,42409,2015
50395,Y,Georgia-Pacific Corp - Nekoosa Mill,Domtar Industries Inc,5033,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,TG8,ST,519,6300,8335,6472,5733,5128,6885,6396,4600,6280,7740,8191,72579,2015
50396,Y,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN1,ST,2507,2185,2766,3090,2653,2535,2769,2837,2356,2042,2381,1437,29558,2015
50396,Y,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN2,ST,1891,1735,2420,3169,2620,2759,2891,2874,2465,1581,1943,1911,28259,2015
50396,Y,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN3,ST,1142,1509,2234,2521,2373,1962,2154,2209,1334,1591,1699,1699,22427,2015
50396,Y,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN4,ST,4503,4381,2752,40,2590,1866,1287,0,437,3218,3883,3568,28525,2015
50396,Y,Dillard Complex,Roseburg Forest Products Co,16294,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN5,ST,2423,2597,2749,4269,3362,3101,3093,3570,3347,2765,2077,1981,35334,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN1,ST,0,1492,2938,2837,3872,3140,3284,2834,3624,2997,3086,3257,33362,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN2,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN3,ST,2873,2485,2232,2078,2213,3213,1512,4012,2309,2185,1704,1708,28524,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN4,ST,5277,5403,5795,5582,5954,3508,6050,5662,5767,4261,5663,5812,64733,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN5,ST,3492,9560,15162,15006,12243,16193,15409,14447,8738,14029,13613,14345,152235,2015
50397,Y,P H Glatfelter,P H Glatfelter Co,14310,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN6,ST,21114,19721,16074,15867,15244,7079,17648,16628,17582,18068,15783,14488,195297,2015
50398,Y,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,GE10,ST,33979,9922,35255,34379,33978,33290,34679,33697,31093,34501,32942,33590,381305,2015
50398,Y,International Paper Savanna Mill,International Paper Co,30002,GA,SAT,SERC,32213,7,Industrial NAICS Cogen,GEN9,ST,27806,12435,26584,24567,25190,22688,22876,23604,20737,21948,21915,22189,272539,2015
50406,Y,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,GEN1,ST,25096,25114,25817,14708,24627,17466,23512,22665,22817,24311,20898,20658,267689,2015
50406,Y,Somerset Plant,Sappi Fine Paper North America-Somerset,16190,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,GEN2,ST,25522,24177,22289,24523,17662,12057,21113,23965,17606,10407,21302,21970,242593,2015
50407,Y,Mobile Energy Services LLC,DTE Energy Services,34672,AL,ESC,SERC,22,3,NAICS-22 Cogen,GEN5,ST,28822,30039,23861,21410,30013,35225,34451,34835,29945,36452,35067,36207,376327,2015
50410,Y,Chester Operations,Kimberly-Clark Corp,10273,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,5,ST,27995,26791,3236,26704,24831,25018,24686,22713,27376,24023,21451,24780,279604,2015
50413,Y,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,TG2,ST,.,.,.,.,.,.,.,.,.,.,.,4920,4920,2015
50413,Y,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,TG3,ST,.,.,.,.,.,.,.,.,.,.,.,19423,19423,2015
50413,Y,Olmsted Waste Energy,Olmsted County Public Works,21995,MN,WNC,MRO,562213,5,Commercial NAICS Cogen,TGI,ST,.,.,.,.,.,.,.,.,.,.,.,7984,7984,2015
50426,Y,Warm Springs Forest Products,Warm Springs Forest Prod Indst,19984,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN1,ST,.,.,.,.,.,.,.,.,.,.,.,0,0,2015
50426,Y,Warm Springs Forest Products,Warm Springs Forest Prod Indst,19984,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN2,ST,.,.,.,.,.,.,.,.,.,.,.,512,512,2015
50426,Y,Warm Springs Forest Products,Warm Springs Forest Prod Indst,19984,OR,PACC,WECC,321,7,Industrial NAICS Cogen,GEN3,ST,.,.,.,.,.,.,.,.,.,.,.,512,512,2015
50431,Y,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,TG1,CA,7178,6306,6084,514,793,5401,5301,6000,4854,4457,5567,5641,58096,2015
50431,Y,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,TG10,CT,3077,2918,2316,2732,2608,2457,2470,2492,2413,2449,1927,2853,30712,2015
50431,Y,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,TG7,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
50431,Y,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,TG8,CA,5689,5536,4812,4693,4750,2377,3564,2245,3464,2888,2905,3511,46434,2015
50431,Y,University of Michigan,University of Michigan,19588,MI,ENC,RFC,611,5,Commercial NAICS Cogen,TG9,CT,1488,2966,2944,2526,2688,2524,2551,2580,2541,2536,2823,2976,31143,2015
50447,Y,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,GEN9,ST,13606,17644,18012,3002,703,4013,3253,3609,5055,3779,3935,11603,88214,2015
50447,Y,S D Warren Westbrook,S D Warren Co.- Westbrook,16721,ME,NEW,NPCC,322122,7,Industrial NAICS Cogen,GN10,ST,6388,8643,4318,0,1277,0,0,136,0,0,290,0,21052,2015
50449,Y,Indeck Silver Springs Energy Center,Indeck-Energy Serv Silver Spg,9245,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN1,CT,382,566,8088,2894,9423,3581,13485,15141,12411,12470,3086,2371,83898,2015
50449,Y,Indeck Silver Springs Energy Center,Indeck-Energy Serv Silver Spg,9245,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN2,CA,94,160,2523,1058,3241,1202,4808,5167,4281,3922,1047,678,28180,2015
50450,Y,Indeck Oswego Energy Center,Indeck-Oswego Ltd Partnership,9244,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN1,CT,5076,4826,8871,524,4193,2361,8749,6175,6063,5434,7369,1173,60814,2015
50450,Y,Indeck Oswego Energy Center,Indeck-Oswego Ltd Partnership,9244,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN2,CA,2334,2219,4080,241,1928,1086,4023,2840,2788,2499,3389,540,27967,2015
50451,Y,Indeck Yerkes Energy Center,Indeck-Yerkes Ltd Partnership,9243,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN1,CT,5690,7155,7272,4636,10044,5045,11624,9030,7277,10979,7755,4213,90720,2015
50451,Y,Indeck Yerkes Energy Center,Indeck-Yerkes Ltd Partnership,9243,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN2,CA,1601,1911,2157,1452,3496,1780,4427,3409,2652,3766,2556,1333,30540,2015
50456,Y,Procter & Gamble Cincinnati Plant,Procter & Gamble Co,15400,OH,ENC,RFC,339,7,Industrial NAICS Cogen,GEN1,ST,3702,3407,2716,2679,859,2008,2217,2118,1901,1928,2603,2801,28939,2015
50458,Y,Indeck Corinth Energy Center,Indeck-Corinth Ltd Partnership,9263,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN1,CT,56612,47686,56683,11626,34232,31658,43296,45105,43472,49725,34713,29569,484377,2015
50458,Y,Indeck Corinth Energy Center,Indeck-Corinth Ltd Partnership,9263,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN2,CA,32448,27332,32489,6663,19621,18145,24816,25853,24917,28501,19897,16948,277630,2015
50463,Y,Procter & Gamble Mehoopany Mill,Procter & Gamble Ppr Prdts Co,15394,PA,MAT,RFC,322122,7,Industrial NAICS Cogen,GEN2,ST,.,.,.,.,.,.,.,.,.,.,.,3918,3918,2015
50465,Y,Flint River Operations,Weyerhaeuser Co,20542,GA,SAT,SERC,322,7,Industrial NAICS Cogen,GEN1,ST,30337,26867,25109,27075,5716,25706,28026,27718,28565,30148,29652,31776,316695,2015
50465,Y,Flint River Operations,Weyerhaeuser Co,20542,GA,SAT,SERC,322,7,Industrial NAICS Cogen,GEN2,ST,0,0,0,0,9749,16230,18641,15100,12499,14060,11945,12448,110672,2015
50466,Y,Buckeye Florida LP,Buckeye Florida Ltd Partners,2522,FL,SAT,FRCC,322,7,Industrial NAICS Cogen,GEN2,ST,4867,4933,143,4440,5161,5151,5096,4244,4811,4829,4439,4564,52679,2015
50466,Y,Buckeye Florida LP,Buckeye Florida Ltd Partners,2522,FL,SAT,FRCC,322,7,Industrial NAICS Cogen,GEN3,ST,5861,6205,6851,5649,5578,6400,6203,5079,5866,5564,4998,6317,70571,2015
50466,Y,Buckeye Florida LP,Buckeye Florida Ltd Partners,2522,FL,SAT,FRCC,322,7,Industrial NAICS Cogen,GEN4,ST,7049,7425,8589,7496,8331,7987,7800,7451,7809,7573,7405,8392,93306,2015
50466,Y,Buckeye Florida LP,Buckeye Florida Ltd Partners,2522,FL,SAT,FRCC,322,7,Industrial NAICS Cogen,GEN5,ST,6141,6008,6936,6022,6842,4887,6072,5819,6105,5844,5183,5768,71627,2015
50466,Y,Buckeye Florida LP,Buckeye Florida Ltd Partners,2522,FL,SAT,FRCC,322,7,Industrial NAICS Cogen,GEN6,ST,2356,2086,5662,5881,6314,3662,0,0,2893,891,6541,8563,44848,2015
50472,Y,Covanta Niagara LP,Covanta Energy of Niagara LP,470,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN1,ST,7865,5902,7345,7717,7901,5181,6771,10048,7219,466,7311,7039,80765,2015
50472,Y,Covanta Niagara LP,Covanta Energy of Niagara LP,470,NY,MAT,NPCC,22,3,NAICS-22 Cogen,GEN2,ST,6180,6393,5771,6313,8560,5843,9743,10049,7513,8828,6483,6498,88174,2015
50474,Y,Swift Creek Chemical Complex,White Springs Agrici Chem Inc,20558,FL,SAT,FRCC,325,7,Industrial NAICS Cogen,SCC,ST,7458,5913,7514,7992,2550,3089,6969,6945,6823,4882,6744,7450,74330,2015
50476,Y,Packaging of America Tomahawk Mill,PCA-Tomahawk Mill,14369,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,GEN1,ST,3976,3677,3743,3491,3246,3578,3760,3553,3423,3588,3491,4020,43545,2015
50476,Y,Packaging of America Tomahawk Mill,PCA-Tomahawk Mill,14369,WI,ENC,MRO,322122,7,Industrial NAICS Cogen,GEN2,ST,5020,4694,5174,4754,4395,4340,4076,4221,4057,4379,4502,4722,54336,2015
50479,Y,Georgia-Pacific Big Island,GP Big Island LLC,7167,VA,SAT,RFC,32213,7,Industrial NAICS Cogen,GEN1,ST,.,.,.,.,.,.,.,.,.,.,.,50266,50266,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG10,ST,3794,3482,3735,1841,2785,2498,2977,2667,2121,1622,2246,3053,32821,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG11,ST,3745,3371,3462,3352,3436,3588,3837,3061,788,3204,3050,3869,38763,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG12,ST,3748,3401,3576,3372,3507,3588,3913,3033,3225,3269,3005,3745,41382,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG13,ST,2954,2780,3175,2921,2838,1894,311,2933,2910,3009,2736,2997,31458,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG14,ST,6108,5460,6312,6093,6422,6145,6405,5021,6216,5893,5133,5263,70471,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG15,ST,3044,2929,3365,1825,3068,2739,2857,1192,2554,3169,3107,3222,33071,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG16,ST,5611,5448,6305,5509,4594,6524,6692,6623,6248,5840,6234,5525,71153,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG17,ST,4900,4113,6963,6167,6521,6301,6075,6357,5823,402,5827,5503,64952,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG18,ST,6421,5004,5400,830,1538,5730,6234,5220,4266,6057,5956,5509,58165,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG19,ST,5241,4575,6275,5952,5839,5917,5367,5613,3120,4410,5735,5503,63547,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG20,ST,6355,5783,6688,6152,3458,2083,6153,6324,5203,5778,6072,5332,65381,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG21,ST,3147,0,0,8615,5917,9086,10251,10536,9750,9108,8930,9832,85172,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG22,ST,7131,6473,131,6852,8458,8321,8194,8193,7623,8044,8072,7945,85437,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG24,ST,117,2613,9769,9704,6102,10847,11310,11850,10930,9831,9882,8350,101305,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG25,ST,12090,10840,12092,10502,12038,11688,12016,12089,11242,10806,10869,7029,133301,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TG26,ST,8937,8040,9889,8144,8970,9245,8982,8859,8051,7766,1919,8613,97415,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TGO7,ST,2901,3083,2551,1328,1362,816,1675,1583,962,1113,1476,1841,20691,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TGO8,ST,3275,3210,2932,1437,1839,1798,810,2511,1206,1285,1527,2265,24095,2015
50481,Y,Tennessee Eastman Operations,Eastman Chemical Co-TN Ops,5610,TN,ESC,RFC,325,7,Industrial NAICS Cogen,TGO9,ST,2681,2783,2351,587,0,300,0,2095,948,455,0,2097,14297,2015
50482,Y,Clewiston Sugar House,United States Sugar Corp,19365,FL,SAT,FRCC,111,7,Industrial NAICS Cogen,TG6,ST,9960,8500,9499,8644,4679,3158,3243,5886,4887,8948,8540,10269,86213,2015
50482,Y,Clewiston Sugar House,United States Sugar Corp,19365,FL,SAT,FRCC,111,7,Industrial NAICS Cogen,TG7,ST,10262,8422,9698,8836,2665,606,2336,61,748,9728,10357,12069,75788,2015
50482,Y,Clewiston Sugar House,United States Sugar Corp,19365,FL,SAT,FRCC,111,7,Industrial NAICS Cogen,TG8,ST,8196,7044,8012,6891,2011,335,4919,5961,4529,8512,8019,8996,73425,2015
50489,Y,PPG Powerhouse C,Eagle 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,C3,ST,31341,25179,29936,21445,28231,26848,28869,25681,23528,26434,24390,29829,321711,2015
50490,Y,PPG Plant C Caustic,Eagle 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,TE,ST,.,.,.,.,.,.,.,.,.,.,.,8965,8965,2015
